"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","WT-30_1 Area","WT-30_2 Area","WT-30_3 Area","WT-22_1 Area","WT-22_2 Area","WT-22_3 Area","A1-30_1 Area","A1-30_2 Area","A1-30_3 Area","A1-22_1 Area","A1-22_2 Area","A1-22_3 Area","Sample Profile (Ratio)","WT-30 Area","WT-22 Area","A1-30 Area","A1-22 Area","Group Profile (Ratio)","Avg. Mass","Description"
1074,FALSE,"Q8BLU2|MT21C_MOUSE",6.80,2.42,1,1,"",351254.16,351372.94,180477.06,51664.004,230650.9,292128.03,183505.77,120977.44,27836.646,548412.1,275094.97,197170.92,1.50:1.50:0.77:0.22:0.98:1.25:0.78:0.52:0.12:2.34:1.17:0.84,294368.06,236846.36,140671.22,340226.0,1.16:0.94:0.56:1.34,27892,"Protein-lysine methyltransferase METTL21C OS=Mus musculus OX=10090 GN=Mettl21c PE=1 SV=1"
3143,TRUE,"Q8K2Q5|CHCH7_MOUSE",4.04,21.18,1,1,"Carbamidomethylation",17917.451,34019.83,39570.29,25922.096,9684.79,26630.248,19465.098,118360.2,31118.605,7637.2886,15701.554,34750.125,0.56:1.07:1.25:0.82:0.31:0.84:0.61:3.73:0.98:0.24:0.49:1.10,30502.523,20745.71,56314.637,19362.988,0.96:0.65:1.77:0.61,10102,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 7 OS=Mus musculus OX=10090 GN=Chchd7 PE=1 SV=1"
650,TRUE,"Q9D6J5|NDUB8_MOUSE",9.71,38.17,6,6,"Oxidation (M)",764576.9,498170.88,966145.06,713905.94,1078608.8,661990.94,684431.44,452316.84,508120.1,447988.7,578866.4,367942.62,1.19:0.77:1.50:1.11:1.68:1.03:1.06:0.70:0.79:0.70:0.90:0.57,742964.25,851650.44,548289.44,464932.56,1.14:1.31:0.84:0.71,21876,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb8 PE=1 SV=1"
2184,TRUE,"Q8BGZ3|DCA12_MOUSE",1.74,1.32,1,1,"",28493.217,0.0,17720.955,117303.09,20623.35,0.0,4349.135,17162.227,36934.945,0.0,4406.4697,47018.867,1.16:0.00:0.72:4.79:0.84:0.00:0.18:0.70:1.51:0.00:0.18:1.92,23107.086,68963.22,19482.102,25712.668,0.67:2.01:0.57:0.75,50459,"DDB1- and CUL4-associated factor 12 OS=Mus musculus OX=10090 GN=Dcaf12 PE=2 SV=1"
295,TRUE,"Q9R0X4|ACOT9_MOUSE",7.63,44.42,21,21,"Carbamidomethylation; Oxidation (M)",1412405.2,804595.7,952266.94,475807.6,441267.9,1177775.0,955625.75,212690.48,862433.6,428116.56,420701.97,108139.57,2.05:1.17:1.38:0.69:0.64:1.71:1.39:0.31:1.25:0.62:0.61:0.16,1056422.6,698283.5,676916.6,318986.03,1.54:1.02:0.98:0.46,50560,"Acyl-coenzyme A thioesterase 9, mitochondrial OS=Mus musculus OX=10090 GN=Acot9 PE=1 SV=1"
2792,TRUE,"Q9JIF0|ANM1_MOUSE",6.34,3.23,1,1,"",42450.36,18803.281,7115.9224,36551.195,11589.092,25037.756,20936.398,28579.057,10075.306,11124.583,8881.282,3432.718,2.27:1.00:0.38:1.95:0.62:1.34:1.12:1.53:0.54:0.59:0.47:0.18,22789.854,24392.682,19863.586,7812.8613,1.22:1.30:1.06:0.42,42436,"Protein arginine N-methyltransferase 1 OS=Mus musculus OX=10090 GN=Prmt1 PE=1 SV=1"
1492,TRUE,"Q8K3C3|LZIC_MOUSE",3.22,10.00,2,2,"",88105.23,73839.37,69180.13,26607.227,581418.0,91717.31,115685.16,121738.13,80936.44,32070.363,85287.95,23137.537,0.76:0.64:0.60:0.23:5.02:0.79:1.00:1.05:0.70:0.28:0.74:0.20,77041.58,233247.5,106119.91,55245.426,0.65:1.98:0.90:0.47,21537,"Protein LZIC OS=Mus musculus OX=10090 GN=Lzic PE=1 SV=1"
238,TRUE,"Q99NB1|ACS2L_MOUSE",3.96,39.74,21,21,"Carbamidomethylation; Oxidation (M)",1021645.6,446502.3,687393.25,195811.84,753165.6,551493.6,248079.94,287604.06,543939.0,581701.56,389610.62,328054.78,2.03:0.89:1.37:0.39:1.50:1.10:0.49:0.57:1.08:1.16:0.77:0.65,718513.75,583770.3,359874.34,433122.34,1.37:1.11:0.69:0.83,74623,"Acetyl-coenzyme A synthetase 2-like, mitochondrial OS=Mus musculus OX=10090 GN=Acss1 PE=1 SV=1"
1344,TRUE,"Q62407|SPEG_MOUSE",12.72,0.34,3,1,"",7179.6616,8535.05,15313.045,31722.467,25073.936,30121.867,21787.113,22870.543,34488.11,22068.3,6942.154,25638.736,0.34:0.41:0.73:1.51:1.20:1.44:1.04:1.09:1.64:1.05:0.33:1.22,10342.586,28972.756,26381.922,18216.396,0.49:1.38:1.26:0.87,354343,"Striated muscle-specific serine/threonine-protein kinase OS=Mus musculus OX=10090 GN=Speg PE=1 SV=2"
1303,TRUE,"Q9WUM3|COR1B_MOUSE",3.10,10.12,4,4,"",123021.625,308656.84,299542.72,100101.6,1763447.9,151138.5,1888924.4,431798.75,428816.25,741615.5,61076.03,109969.11,0.23:0.58:0.56:0.19:3.30:0.28:3.54:0.81:0.80:1.39:0.11:0.21,243740.4,671562.6,916513.1,304220.22,0.46:1.26:1.72:0.57,53912,"Coronin-1B OS=Mus musculus OX=10090 GN=Coro1b PE=1 SV=1"
1720,TRUE,"Q8BK08|TMM11_MOUSE",4.06,12.63,3,2,"",68941.0,88711.06,60530.445,25361.008,88509.0,73340.85,44955.332,32686.422,18889.312,51036.0,75263.22,11506.87,1.29:1.66:1.14:0.48:1.66:1.38:0.84:0.61:0.35:0.96:1.41:0.22,72727.5,74923.51,39727.88,57560.66,1.19:1.22:0.65:0.94,21312,"Transmembrane protein 11, mitochondrial OS=Mus musculus OX=10090 GN=Tmem11 PE=1 SV=1"
2876,TRUE,"P50428|ARSA_MOUSE",1.61,1.78,1,1,"",38012.297,74521.3,9692.185,134720.61,34529.285,32261.557,41383.35,54304.246,59256.78,38168.832,42552.215,28178.074,0.78:1.52:0.20:2.75:0.71:0.66:0.85:1.11:1.21:0.78:0.87:0.58,40741.926,67170.484,51648.125,36299.707,0.83:1.37:1.05:0.74,53748,"Arylsulfatase A OS=Mus musculus OX=10090 GN=Arsa PE=1 SV=2"
1130,TRUE,"Q8K157|GALM_MOUSE",10.97,19.88,5,5,"",257690.8,140405.19,256009.61,160037.02,137929.64,187384.06,105044.74,204348.17,230412.72,94152.83,125469.086,38499.863,1.60:0.87:1.59:0.99:0.85:1.16:0.65:1.27:1.43:0.58:0.78:0.24,218035.2,161783.56,179935.22,86040.59,1.35:1.00:1.11:0.53,37799,"Galactose mutarotase OS=Mus musculus OX=10090 GN=Galm PE=1 SV=1"
2711,TRUE,"Q91XE9|CR3L3_MOUSE",1.04,1.25,1,1,"",47141.19,44423.902,36324.273,39825.723,57078.457,40144.496,60103.742,70770.39,36025.43,17755.926,59705.25,54277.977,1.00:0.95:0.77:0.85:1.22:0.85:1.28:1.51:0.77:0.38:1.27:1.16,42629.79,45682.89,55633.188,43913.05,0.91:0.97:1.18:0.94,52145,"Cyclic AMP-responsive element-binding protein 3-like protein 3 OS=Mus musculus OX=10090 GN=Creb3l3 PE=1 SV=1"
2397,TRUE,"Q6ZQI3|MLEC_MOUSE",3.57,10.31,2,2,"",92925.41,78561.375,84485.38,74214.32,123699.59,75125.4,93783.5,56131.633,70099.0,78643.58,106535.39,109504.89,1.07:0.90:0.97:0.85:1.42:0.86:1.08:0.65:0.81:0.90:1.22:1.26,85324.055,91013.1,73338.05,98227.945,0.98:1.05:0.84:1.13,32342,"Malectin OS=Mus musculus OX=10090 GN=Mlec PE=1 SV=2"
2789,TRUE,"Q8BWJ3|KPB2_MOUSE",2.69,0.65,1,1,"",8413.0205,7945.9097,11495.63,5849.817,7769.657,14563.196,15002.086,0.0,7614.0796,11401.902,3806.296,5049.573,1.02:0.96:1.39:0.71:0.94:1.77:1.82:0.00:0.92:1.38:0.46:0.61,9284.854,9394.224,11308.083,6752.5903,1.01:1.02:1.23:0.74,138492,"Phosphorylase b kinase regulatory subunit alpha, liver isoform OS=Mus musculus OX=10090 GN=Phka2 PE=1 SV=1"
777,TRUE,"Q924D0|RT4I1_MOUSE",11.32,23.23,8,8,"",863477.8,320266.5,569601.06,334300.38,451651.5,477735.3,673803.5,533398.4,517321.12,241431.56,298288.94,43834.72,1.95:0.72:1.28:0.75:1.02:1.08:1.52:1.20:1.17:0.54:0.67:0.10,584448.5,421229.06,574841.0,194518.4,1.32:0.95:1.30:0.44,43371,"NAD(P)H oxidoreductase RTN4IP1, mitochondrial OS=Mus musculus OX=10090 GN=Rtn4ip1 PE=1 SV=2"
3150,TRUE,"Q99LT0|DPY30_MOUSE",2.40,9.09,1,1,"",7024.215,3537.4534,6001.9233,2232.871,0.0,2786.4304,11540.664,2357.3772,35896.137,18170.78,3839.0112,1045.2628,0.89:0.45:0.76:0.28:0.00:0.35:1.47:0.30:4.56:2.31:0.49:0.13,5521.1973,2509.651,16598.059,7685.0176,0.68:0.31:2.05:0.95,11213,"Protein dpy-30 homolog OS=Mus musculus OX=10090 GN=Dpy30 PE=1 SV=1"
2023,TRUE,"P70399|TP53B_MOUSE",19.74,0.81,1,1,"Carbamidomethylation",2645.6477,1725.39,2249.3623,681.26025,2133.5322,1087.0065,6513.024,5175.058,3375.5786,4959.1973,4901.8047,2404.2676,0.84:0.55:0.71:0.22:0.68:0.34:2.06:1.64:1.07:1.57:1.55:0.76,2206.8,1300.5996,5021.22,4088.423,0.70:0.41:1.59:1.30,212735,"TP53-binding protein 1 OS=Mus musculus OX=10090 GN=Tp53bp1 PE=1 SV=3"
581,TRUE,"Q9JHW2|NIT2_MOUSE",0.68,43.84,10,10,"Carbamidomethylation",607327.7,420844.84,520733.4,690119.25,316219.94,374755.0,419954.38,314061.2,646038.3,215229.08,528160.25,513329.3,1.31:0.91:1.12:1.49:0.68:0.81:0.91:0.68:1.39:0.46:1.14:1.11,516301.97,460364.75,460017.97,418906.22,1.11:0.99:0.99:0.90,30502,"Omega-amidase NIT2 OS=Mus musculus OX=10090 GN=Nit2 PE=1 SV=1"
1140,TRUE,"Q8BRT1|CLAP2_MOUSE",81.19,0.70,3,1,"",2160.6023,5640.2754,3063.4622,6463.515,0.0,3285.6455,0.0,0.0,0.0,0.0,0.0,0.0,1.26:3.28:1.78:3.76:0.00:1.91:0.00:0.00:0.00:0.00:0.00:0.00,3621.4465,4874.58,0.0,0.0,1.71:2.29:0.00:0.00,140739,"CLIP-associating protein 2 OS=Mus musculus OX=10090 GN=Clasp2 PE=1 SV=1"
2808,TRUE,"P0DJE0|PT100_MOUSE",4.32,11.84,1,1,"",19098.283,6975.845,8413.602,7413.6807,11553.508,10255.316,22836.201,22935.627,13552.756,12793.568,22682.191,5207.697,1.40:0.51:0.62:0.54:0.85:0.75:1.67:1.68:0.99:0.94:1.66:0.38,11495.91,9740.835,19774.861,13561.152,0.84:0.71:1.45:0.99,9410,"Protein PET100 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Pet100 PE=1 SV=1"
368,TRUE,"Q9WVL0|MAAI_MOUSE",2.79,71.76,16,16,"Carbamidomethylation; Oxidation (M)",1753485.6,705236.9,2378014.5,1110231.5,1465263.5,1394480.5,795816.8,1060046.6,822623.6,1629213.9,1063133.0,222704.88,1.46:0.59:1.98:0.93:1.22:1.16:0.66:0.88:0.69:1.36:0.89:0.19,1612245.6,1323325.2,892829.06,1034785.94,1.33:1.09:0.73:0.85,24275,"Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1"
561,TRUE,"P62270|RS18_MOUSE",0.72,43.42,9,9,"Oxidation (M)",1328933.6,496264.16,2322773.2,2247501.5,1636740.9,836192.7,2857888.2,1740621.2,1076903.9,2408259.0,1337037.5,518081.62,0.85:0.32:1.48:1.43:1.04:0.53:1.82:1.11:0.69:1.54:0.85:0.33,1382657.0,1573478.4,1891804.5,1421126.0,0.88:1.00:1.21:0.91,17719,"Small ribosomal subunit protein uS13 OS=Mus musculus OX=10090 GN=Rps18 PE=1 SV=3"
2276,TRUE,"E5FYH1|TOPZ1_MOUSE",6.38,0.36,1,1,"",7911.839,5074.1577,56396.26,6903.8745,6966.7227,5897.188,6659.4204,5607.1533,2484.743,7728.8174,58195.188,16752.44,0.51:0.33:3.63:0.44:0.45:0.38:0.43:0.36:0.16:0.50:3.74:1.08,23127.42,6589.2617,4917.1055,27558.814,1.49:0.42:0.32:1.77,185487,"Protein TOPAZ1 OS=Mus musculus OX=10090 GN=Topaz1 PE=2 SV=1"
2640,TRUE,"Q7TSK2|SEZ6_MOUSE",7.86,0.61,1,1,"Oxidation (M)",8498.895,0.0,13313.46,11650.494,14788.313,15787.42,9321.716,10275.609,5444.191,42461.73,8648.9,41214.836,0.56:0.00:0.88:0.77:0.98:1.04:0.62:0.68:0.36:2.81:0.57:2.73,10906.178,14075.409,8347.172,30775.156,0.68:0.88:0.52:1.92,107433,"Seizure protein 6 OS=Mus musculus OX=10090 GN=Sez6 PE=1 SV=1"
2751,TRUE,"Q01730|RSU1_MOUSE",0.69,2.53,1,1,"",10496.209,16079.711,11991.519,10113.345,19988.396,22273.297,13706.685,17295.746,4340.0156,19183.625,25411.29,3527.2505,0.72:1.11:0.83:0.70:1.38:1.53:0.94:1.19:0.30:1.32:1.75:0.24,12855.8125,17458.346,11780.815,16040.722,0.88:1.20:0.81:1.10,31550,"Ras suppressor protein 1 OS=Mus musculus OX=10090 GN=Rsu1 PE=1 SV=3"
1,FALSE,"Q8VBW6|ULA1_MOUSE",1.49,1.12,1,1,"",7067.6807,12380.679,11009.584,6309.6353,925.61456,175357.77,5171.6333,7008.35,11625.178,0.0,13573.641,99398.95,0.24:0.42:0.38:0.22:0.03:6.02:0.18:0.24:0.40:0.00:0.47:3.41,10152.647,60864.34,7935.0537,56486.297,0.30:1.80:0.23:1.67,60274,"NEDD8-activating enzyme E1 regulatory subunit OS=Mus musculus OX=10090 GN=Nae1 PE=1 SV=1"
1207,FALSE,"Q9D9V4|RSPH9_MOUSE",1.80,2.17,1,1,"",14159.863,84030.95,20915.645,26951.506,26145.027,15330.369,3009.1204,0.0,36205.344,697.5202,24673.674,27819.93,0.61:3.60:0.90:1.16:1.12:0.66:0.13:0.00:1.55:0.03:1.06:1.19,39702.152,22808.967,19607.232,17730.375,1.59:0.91:0.79:0.71,31331,"Radial spoke head protein 9 homolog OS=Mus musculus OX=10090 GN=Rsph9 PE=1 SV=1"
632,TRUE,"Q80UG5|SEPT9_MOUSE",0.88,14.92,10,8,"",361698.84,133672.67,325277.25,176257.23,214457.62,290694.75,226121.42,407684.16,255614.16,1049350.9,390049.5,115819.375,1.10:0.41:0.99:0.54:0.65:0.88:0.69:1.24:0.78:3.19:1.19:0.35,289908.1,227136.55,345989.25,581084.9,0.80:0.63:0.96:1.61,65575,"Septin-9 OS=Mus musculus OX=10090 GN=Septin9 PE=1 SV=1"
2030,TRUE,"Q7TNE1|SUCHY_MOUSE",2.66,1.83,1,1,"",15657.521,17128.646,60715.39,10488.775,19585.611,16405.348,19251.543,16276.219,13303.705,6350.2793,19460.504,21027.533,0.80:0.87:3.09:0.53:1.00:0.84:0.98:0.83:0.68:0.32:0.99:1.07,31167.186,15493.245,16277.155,15612.772,1.59:0.79:0.83:0.80,47690,"Succinyl-CoA:glutarate CoA-transferase OS=Mus musculus OX=10090 GN=Sugct PE=1 SV=2"
892,TRUE,"O35639|ANXA3_MOUSE",3.03,13.00,6,5,"Carbamidomethylation",302257.56,339714.7,377603.44,225956.4,578682.0,537001.25,267860.78,226496.78,141724.86,311022.62,521682.4,62413.344,0.93:1.05:1.16:0.70:1.78:1.66:0.83:0.70:0.44:0.96:1.61:0.19,339858.56,447213.2,212027.47,310832.8,1.04:1.37:0.65:0.95,36384,"Annexin A3 OS=Mus musculus OX=10090 GN=Anxa3 PE=1 SV=4"
3162,TRUE,"P14231|AT1B2_MOUSE",8.50,4.83,1,1,"",0.0,788.0057,11631.871,0.0,0.0,14394.066,7403.2446,10565.891,10119.941,54755.863,3832.4368,7163.2188,0.00:0.08:1.16:0.00:0.00:1.43:0.74:1.05:1.01:5.45:0.38:0.71,6209.9385,14394.066,9363.025,21917.174,0.48:1.11:0.72:1.69,33344,"Sodium/potassium-transporting ATPase subunit beta-2 OS=Mus musculus OX=10090 GN=Atp1b2 PE=1 SV=2"
1072,TRUE,"Q9QXG4|ACSA_MOUSE",2.43,4.71,3,3,"",117302.05,80972.77,64074.9,113895.83,112967.33,260015.5,120539.22,146773.92,62280.68,191195.17,171068.53,55947.996,0.94:0.65:0.51:0.91:0.91:2.08:0.97:1.18:0.50:1.53:1.37:0.45,87449.91,166459.05,113377.61,145150.88,0.68:1.30:0.89:1.13,78862,"Acetyl-coenzyme A synthetase, cytoplasmic OS=Mus musculus OX=10090 GN=Acss2 PE=1 SV=2"
1121,TRUE,"Q9QZ85|IIGP1_MOUSE",5.63,11.86,4,4,"",73251.625,122177.5,75898.695,28463.299,119605.02,67102.56,68709.25,297479.25,119030.87,75192.54,217551.7,472113.16,0.51:0.84:0.52:0.20:0.83:0.46:0.47:2.06:0.82:0.52:1.50:3.26,90942.91,72394.71,165334.0,254952.47,0.62:0.50:1.13:1.75,47572,"Interferon-inducible GTPase 1 OS=Mus musculus OX=10090 GN=Iigp1 PE=1 SV=2"
775,TRUE,"Q9WV35|ABEC2_MOUSE",0.09,54.02,8,7,"",348758.38,35377.2,258418.72,361915.34,312628.9,15786.698,30469.49,295560.53,76049.93,549075.6,4127.1016,2182808.2,0.94:0.09:0.69:0.97:0.84:0.04:0.08:0.79:0.20:1.47:0.02:5.86,219991.73,235726.44,134026.64,912003.6,0.59:0.63:0.36:2.43,25660,"C->U-editing enzyme APOBEC-2 OS=Mus musculus OX=10090 GN=Apobec2 PE=1 SV=1"
3056,TRUE,"Q9Z0F7|SYUG_MOUSE",7.48,7.32,1,1,"",125986.26,419331.12,404464.0,41568.996,4185.2495,314485.84,254558.47,590544.06,346758.72,60050.67,258776.81,184589.12,0.50:1.67:1.62:0.17:0.02:1.26:1.02:2.36:1.38:0.24:1.03:0.74,316593.78,120080.02,397287.1,167805.53,1.26:0.48:1.59:0.67,13160,"Gamma-synuclein OS=Mus musculus OX=10090 GN=Sncg PE=1 SV=1"
504,TRUE,"P68510|1433F_MOUSE",11.89,26.42,11,6,"Acetylation (Protein N-term); Carbamidomethylation; Oxidation (M)",505553.7,635803.44,371967.94,472982.25,417267.12,440025.84,584739.8,674571.25,582153.5,474389.53,64745.785,156348.1,1.13:1.42:0.83:1.05:0.93:0.98:1.30:1.50:1.30:1.06:0.14:0.35,504441.7,443425.1,613821.5,231827.8,1.13:0.99:1.37:0.52,28212,"14-3-3 protein eta OS=Mus musculus OX=10090 GN=Ywhah PE=1 SV=2"
666,TRUE,"A3KMP2|TTC38_MOUSE",1.96,16.13,7,7,"Carbamidomethylation",119305.0,322320.9,462186.94,193326.83,344891.72,101539.96,117791.12,105018.875,725934.4,235585.31,557690.0,489171.6,0.38:1.02:1.47:0.61:1.10:0.32:0.37:0.33:2.31:0.75:1.77:1.56,301270.94,213252.84,316248.12,427482.3,0.96:0.68:1.01:1.36,52224,"Tetratricopeptide repeat protein 38 OS=Mus musculus OX=10090 GN=Ttc38 PE=1 SV=2"
1292,TRUE,"O70133|DHX9_MOUSE",3.76,2.10,3,3,"Carbamidomethylation",232717.75,101837.25,184923.56,160457.73,111196.41,265985.4,122679.77,144548.2,119126.734,85095.13,42248.574,197695.75,1.58:0.69:1.25:1.09:0.75:1.80:0.83:0.98:0.81:0.58:0.29:1.34,179403.14,179213.19,128784.914,108346.484,1.20:1.20:0.86:0.73,149475,"ATP-dependent RNA helicase A OS=Mus musculus OX=10090 GN=Dhx9 PE=1 SV=2"
500,FALSE,"Q8JZS7|HMGC2_MOUSE",4.45,2.04,1,1,"",37654.92,98744.375,48076.83,36690.855,11059.119,11137.086,8432.945,139149.17,123931.7,19066.27,19675.281,0.0,0.82:2.14:1.04:0.80:0.24:0.24:0.18:3.02:2.69:0.41:0.43:0.00,66413.14,19629.02,90910.47,19370.775,1.35:0.40:1.85:0.39,36650,"3-hydroxy-3-methylglutaryl-CoA lyase, cytoplasmic OS=Mus musculus OX=10090 GN=Hmgcll1 PE=2 SV=1"
890,TRUE,"Q9WV32|ARC1B_MOUSE",0.20,16.67,7,5,"Acetylation (Protein N-term); Carbamidomethylation",180877.97,230408.64,264652.44,195036.64,374983.5,202283.27,239848.78,240493.25,250014.11,261715.03,282305.8,161539.8,0.75:0.96:1.10:0.81:1.56:0.84:1.00:1.00:1.04:1.09:1.17:0.67,225313.0,257434.47,243452.05,235186.89,0.94:1.07:1.01:0.98,41064,"Actin-related protein 2/3 complex subunit 1B OS=Mus musculus OX=10090 GN=Arpc1b PE=1 SV=4"
293,FALSE,"P97324|G6PD2_MOUSE",5.09,15.59,7,7,"",173304.22,259556.88,45452.477,279773.03,141572.62,255515.98,52135.184,100892.09,151508.8,236457.72,124184.43,2004562.0,0.54:0.81:0.14:0.88:0.44:0.80:0.16:0.32:0.48:0.74:0.39:6.29,159437.86,225620.55,101512.02,788401.4,0.50:0.71:0.32:2.47,59126,"Glucose-6-phosphate 1-dehydrogenase 2 OS=Mus musculus OX=10090 GN=G6pd2 PE=1 SV=3"
2123,TRUE,"Q61409|PDE3B_MOUSE",0.62,2.45,2,2,"Carbamidomethylation",30816.18,40599.723,32578.3,29383.002,30425.736,29087.969,38509.35,35072.906,35087.3,42023.258,49665.27,10297.564,0.92:1.21:0.97:0.87:0.90:0.86:1.15:1.04:1.04:1.25:1.48:0.31,34664.734,29632.236,36223.188,33995.363,1.03:0.88:1.08:1.01,122154,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3B OS=Mus musculus OX=10090 GN=Pde3b PE=1 SV=2"
1157,TRUE,"Q9CQ19|MYL9_MOUSE",2.48,5.81,5,1,"",18656.725,29964.518,7131.6724,31505.293,32467.928,23357.703,15369.07,29284.094,16652.441,28678.854,25314.074,9827.856,0.83:1.34:0.32:1.41:1.45:1.05:0.69:1.31:0.75:1.28:1.13:0.44,18584.305,29110.309,20435.201,21273.594,0.83:1.30:0.91:0.95,19854,"Myosin regulatory light polypeptide 9 OS=Mus musculus OX=10090 GN=Myl9 PE=1 SV=3"
72,TRUE,"Q07417|ACADS_MOUSE",1.59,67.96,39,38,"Acetylation (Protein N-term); Carbamidomethylation; Oxidation (M)",2740916.5,3032537.0,4093073.2,2831349.5,2306918.0,2704500.8,3978439.0,2950307.5,1994012.2,2488071.8,5124201.0,347927.78,0.95:1.05:1.42:0.98:0.80:0.94:1.38:1.02:0.69:0.86:1.78:0.12,3288842.2,2614256.0,2974252.8,2653400.2,1.14:0.91:1.03:0.92,44890,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acads PE=1 SV=2"
2800,TRUE,"Q9Z172|SUMO3_MOUSE",4.20,10.91,1,1,"",57513.86,58646.3,32660.559,58117.04,64752.332,90756.53,104523.62,91804.164,86555.18,77405.95,86858.945,14692.87,0.84:0.85:0.48:0.85:0.94:1.32:1.52:1.34:1.26:1.13:1.26:0.21,49606.906,71208.63,94294.32,59652.59,0.72:1.04:1.37:0.87,12430,"Small ubiquitin-related modifier 3 OS=Mus musculus OX=10090 GN=Sumo3 PE=1 SV=1"
457,TRUE,"P99028|QCR6_MOUSE",16.53,84.27,13,13,"Carbamidomethylation; Oxidation (M)",4764352.0,5340242.0,5512651.0,3549876.2,4240612.0,3648816.5,4326176.0,2894665.8,3116697.2,2195134.8,2528499.0,717067.2,1.33:1.50:1.54:0.99:1.19:1.02:1.21:0.81:0.87:0.61:0.71:0.20,5205748.5,3813101.5,3445846.5,1813566.9,1.46:1.07:0.97:0.51,10435,"Cytochrome b-c1 complex subunit 6, mitochondrial OS=Mus musculus OX=10090 GN=Uqcrh PE=1 SV=2"
3262,TRUE,"Q75NR7|RECQ4_MOUSE",6.42,0.82,1,1,"",15514.077,34490.383,14153.4,55631.14,10585.565,21741.004,9860.276,38800.414,14583.96,7496.011,2140.6907,15010.871,0.78:1.72:0.71:2.78:0.53:1.09:0.49:1.94:0.73:0.37:0.11:0.75,21385.953,29319.236,21081.55,8215.857,1.07:1.47:1.05:0.41,135124,"ATP-dependent DNA helicase Q4 OS=Mus musculus OX=10090 GN=Recql4 PE=2 SV=2"
1346,FALSE,"P05622|PGFRB_MOUSE",19.86,0.73,1,1,"Carbamidomethylation",21537.205,14505.991,37349.383,22905.191,40899.5,25789.26,68549.17,23515.387,27121.594,2004.5851,3670.5867,11545.233,0.86:0.58:1.50:0.92:1.64:1.03:2.75:0.94:1.09:0.08:0.15:0.46,24464.193,29864.65,39728.72,5740.1353,0.98:1.20:1.59:0.23,122790,"Platelet-derived growth factor receptor beta OS=Mus musculus OX=10090 GN=Pdgfrb PE=1 SV=2"
1226,TRUE,"P42225|STAT1_MOUSE",0.15,6.28,4,4,"",49357.953,39051.465,147179.02,43334.7,121806.336,54168.89,27739.56,175018.19,71003.69,65611.0,127141.69,70185.64,0.60:0.47:1.78:0.52:1.47:0.66:0.34:2.12:0.86:0.79:1.54:0.85,78529.48,73103.305,91253.81,87646.11,0.95:0.88:1.10:1.06,87197,"Signal transducer and activator of transcription 1 OS=Mus musculus OX=10090 GN=Stat1 PE=1 SV=1"
2803,TRUE,"Q8BI72|CARF_MOUSE",11.56,3.37,1,1,"Carbamidomethylation",9026.407,6948.962,7488.2793,6902.774,15261.309,22805.629,5213.544,2680.3945,3696.705,9924.537,5746.4326,2250.55,1.11:0.85:0.92:0.85:1.87:2.79:0.64:0.33:0.45:1.22:0.70:0.28,7821.2163,14989.904,3863.5479,5973.84,0.96:1.84:0.47:0.73,59745,"CDKN2A-interacting protein OS=Mus musculus OX=10090 GN=Cdkn2aip PE=1 SV=1"
2847,TRUE,"Q8R079|BFAR_MOUSE",4.98,1.33,1,1,"",23388.79,62128.344,16312.071,38744.137,14549.471,75421.82,10817.24,20414.955,12162.288,25748.168,23061.242,10111.093,0.84:2.24:0.59:1.40:0.52:2.72:0.39:0.74:0.44:0.93:0.83:0.36,33943.066,46291.273,16729.984,21462.055,1.15:1.56:0.57:0.72,52968,"Bifunctional apoptosis regulator OS=Mus musculus OX=10090 GN=Bfar PE=1 SV=1"
3144,TRUE,"Q9D8C6|MED11_MOUSE",8.07,5.13,1,1,"",37534.637,27953.21,35884.117,31583.02,28748.479,21053.5,51317.69,67319.39,44866.293,2753.093,29844.705,25323.229,1.11:0.83:1.07:0.94:0.85:0.63:1.52:2.00:1.33:0.08:0.89:0.75,33790.656,27128.332,54501.125,19307.01,1.00:0.81:1.62:0.57,13131,"Mediator of RNA polymerase II transcription subunit 11 OS=Mus musculus OX=10090 GN=Med11 PE=1 SV=1"
1301,TRUE,"Q6GQT1|A2MG_MOUSE",4.36,0.41,4,1,"",4328.1855,4844.9663,3960.6436,27362.125,0.0,3270.8525,2718.0942,3590.985,19283.334,2003.11,1684.7521,0.0,0.71:0.80:0.65:4.49:0.00:0.54:0.45:0.59:3.17:0.33:0.28:0.00,4377.9316,15316.488,8530.805,1843.931,0.58:2.04:1.13:0.25,164353,"Alpha-2-macroglobulin-P OS=Mus musculus OX=10090 GN=A2m PE=2 SV=2"
